-0.40433
1.5801
-2.3452
0.99728
-0.087591
0.013902
19.941
-69.491
85.608
-38.783
2.9239
-0.45392
117.9
-669.24
-735.29
-126.79
1008.1
-508.03
0.062478
-0.044851
-0.043763
0.0378
-555.76
547.85
815.64
414.89
354.06
-635.86
