T,P,X1,rho,RHOcal,P_cal,Dev_P,Dev_RHO,Var9,Var10
343.27,300.1,0.45015528465869,0.109166745867428,0.109118983546157,300.226479728645,0.0421458609278518,-0.0437517129330863,-339.371767075448,53466.5555657695
348.28,305.1,0.45015528465869,0.109140518601379,0.109169994954003,305.02055894404,-0.02603771090121,0.027007708046915,-323.78544455184,38894.5125410877
353.29,310,0.45015528465869,0.109114303934483,0.109190838881371,309.790168775663,-0.0676874917217029,0.0701419925055645,-309.170650228417,23813.0978734784
293.34,429.9,0.5054,0.195479131278557,0.195188172043477,430.473699699902,0.13344956964456,-0.14884414166206,-509.416365284147,65145.5801655959
298.35,439.8,0.5054,0.195432054779892,0.195381777157853,439.902019804842,0.0231968633109538,-0.0257263948313305,-489.935576612051,82693.3729780314
303.33,448.6,0.5054,0.195385282642305,0.195122586373149,449.147663385956,0.122082787774425,-0.134450387257084,-471.17484947916,92959.3746571715
308.32,457.4,0.5054,0.195338439034512,0.194917199213324,458.300965736227,0.196975456105602,-0.215646148945719,-452.998685766465,97451.8083397145
313.33,466.4,0.5054,0.195291430268074,0.1948330547237,467.404624193386,0.215399698410464,-0.23471359892493,-435.263063029257,97274.7047546568
318.31,475.4,0.5054,0.195244725408669,0.194801314643571,476.394688281703,0.209231864052044,-0.227105118548028,-417.997813644833,93383.3310913107
323.31,484.5,0.5054,0.195197855448278,0.194812380415598,485.384415540995,0.182541907326158,-0.197479133054391,-400.908113107999,86527.1781846764
328.3,493.3,0.5054,0.195151101657941,0.194709583970955,494.335365667252,0.209885600497037,-0.226244014630049,-384.03535460583,77377.6937781477
333.28,502.3,0.5054,0.195104463886893,0.194706004523355,503.254378261964,0.190001644826597,-0.204228727318636,-367.389389377736,66473.1782794985
338.28,511,0.5054,0.195057661235902,0.194570066724929,512.192335313982,0.233333720935829,-0.249974550029661,-350.957798536847,54176.2619954648
343.27,519.9,0.5054,0.195010974572052,0.194536707110692,521.083259621858,0.227593695298698,-0.243200395465434,-334.999456150781,40912.625262458
348.28,529,0.5054,0.194964123265165,0.194587135372689,529.959068716633,0.181298434146049,-0.193362699845678,-319.644997391449,26893.3805695788
353.29,537.7,0.5054,0.194917294464884,0.194510630172652,538.75422660326,0.196062228614504,-0.20863427914347,-305.240192723502,12411.0740592086
298.35,727.6,0.726692912161893,0.345470425968771,0.345878230081074,726.891850653842,-0.0973267380646656,0.118043132392463,-450.336652738915,31715.351063068
303.33,744.6,0.726692912161893,0.34538774562079,0.345656116432573,744.117648949478,-0.0647798886008402,0.0777013125640599,-434.280950388376,35643.7004520042
308.32,761.7,0.726692912161893,0.345304938933033,0.345640519234333,761.077348836828,-0.0817449341173851,0.0971837536808495,-418.607123661454,36390.9863618324
313.33,778.5,0.726692912161893,0.345221840289957,0.345553452767546,777.866043765581,-0.0814330423146052,0.0960577920881994,-403.235128525523,34578.7278720827
318.31,795.2,0.726692912161893,0.345139278871403,0.34555350344567,794.385623446766,-0.10241153838458,0.120016642446893,-388.225566883781,30762.8119724451
323.31,811.5,0.726692912161893,0.345056425599458,0.345372052075501,810.862569039159,-0.0785497179101403,0.0914709747816043,-373.346459886787,25348.6205460376
328.3,827.9,0.726692912161893,0.344973777684399,0.345292194174824,827.240199810037,-0.0796956383576786,0.0923016504510135,-358.647916313991,18722.7685558082
333.28,844.2,0.726692912161893,0.344891334859714,0.345202425343808,843.539243656264,-0.0782701188978928,0.0901995650951382,-344.143616476246,11186.2091275191
338.28,860.8,0.726692912161893,0.34480860057238,0.345243402926236,859.854124714289,-0.109883281332564,0.126099625454276,-329.819919946911,2932.74980571145
343.27,876.7,0.726692912161893,0.344726071318592,0.345013938083942,876.05911471777,-0.0731020055012974,0.0835059455321971,-315.893040329124,-5792.25953766103
348.28,892.9,0.726692912161893,0.344643251020939,0.34495055957953,892.200445802428,-0.0783463095052028,0.089167148255496,-302.461849505136,-14880.0723587752
353.29,909,0.726692912161893,0.344560470508814,0.344930079550725,908.140608698978,-0.0945424973622079,0.107269717087749,-289.808674630474,-24163.7199444854
293.34,669.4,0.818005788587631,0.320195720038384,0.319768194521304,670.148425119888,0.111805365982705,-0.133520059864983,-447.198352538533,12888.3063366991
