T,P,X1,rho,RHOcal,P_cal,Dev_P,Dev_RHO,Bm,Cm
348.28,753.8,0.7208,0.310009009,0.285323070519466,812.124708723754,7.73742487712318,-7.96297454714737,-0.303654592882539,-0.0124540323465176
353.28,766.6,0.7208,0.3099696,0.28509764937153,826.617101797876,7.82899840828013,-8.02399674951023,-0.290795204251969,-0.0204823605649272
288.36,625.8,0.7796,0.332190939,0.304521780283836,672.403215238716,7.44698230084945,-8.32929362837423,-0.472484685551605,0.0110089692123402
293.35,650.3,0.7796,0.33214873,0.309830374556011,689.113976999792,5.96862632627891,-6.71938605455111,-0.455697412355169,0.0180452832674297
298.35,667.4,0.7796,0.332106448,0.310842628123213,705.604695618724,5.72440749456463,-6.40271214390485,-0.43935329553895,0.0218662259786016
303.34,682.6,0.7796,0.332064261,0.310884757314371,721.854951455767,5.75079863108219,-6.37813404605721,-0.423500213362275,0.0231237458441243
308.33,695.9,0.7796,0.332022085,0.31000972249682,737.935728354342,6.04048402850148,-6.62978864890263,-0.408088138899664,0.0223684567259896
313.33,711.2,0.7796,0.331979835,0.310229623783484,753.910265263067,6.00538038007135,-6.5516663735062,-0.39307119381083,0.020032496065552
318.31,725.9,0.7796,0.331937764,0.310215203012162,769.709224809908,6.03515977543845,-6.54416681189618,-0.378522584942309,0.0164894478703598
323.31,740.4,0.7796,0.331895536,0.310110573907672,785.481349198794,6.08878298200893,-6.56380087387749,-0.364310371367982,0.0120000945053381
328.3,755,0.7796,0.331853402,0.310096801924902,801.149896393433,6.11256905873291,-6.5560877013695,-0.350506547363704,0.00682269184865871
333.28,769.2,0.7796,0.331811364,0.309933724568249,816.730381187078,6.17919672218905,-6.5933966721378,-0.337095005366111,0.00115028237984181
338.28,783.5,0.7796,0.331769168,0.309810780174972,832.329109508369,6.23217734631384,-6.61857397943253,-0.323982725481556,-0.00489942733190229
343.27,797.5,0.7796,0.331727066,0.309585399730718,847.862844819467,6.31509025949428,-6.67466376387927,-0.311236677299799,-0.0111676614318843
348.28,811.3,0.7796,0.331684807,0.309266670142224,863.433658128118,6.42594085148746,-6.75886757085513,-0.298768937103009,-0.0175928836680104
353.28,824.8,0.7796,0.331642643,0.308852690436174,878.955505395207,6.56589541648965,-6.87184023069856,-0.28664335984781,-0.024057245369846
283.37,443.4,0.7796,0.213519573,0.20974261200963,450.453934648428,1.59087384944253,-1.76890621187669,-0.489765389714235,-7.01678808319346e-05
288.36,454.3,0.7796,0.21349244,0.210274609568043,460.481618213377,1.36069077996409,-1.50723390109587,-0.472484685551605,0.0110089692123402
293.35,464.5,0.7796,0.213465313,0.210460982493663,470.429901900492,1.27662043067636,-1.40740922453126,-0.455697412355169,0.0180452832674297
298.35,474.6,0.7796,0.213438139,0.210608186804458,480.332818542633,1.20792636802202,-1.32588871361088,-0.43935329553895,0.0218662259786016
303.34,484.1,0.7796,0.213411026,0.210492353990844,490.162596757588,1.2523438871283,-1.36762943502105,-0.423500213362275,0.0231237458441243
308.33,492.7,0.7796,0.213383921,0.209978089639616,499.948905292708,1.47126147609251,-1.59610496630812,-0.408088138899664,0.0223684567259896
313.33,503.1,0.7796,0.213356767,0.210318025361477,509.719381204714,1.31571878447895,-1.4242536954652,-0.39307119381083,0.020032496065552
318.31,512.6,0.7796,0.21332973,0.210267783478386,519.422254347547,1.3309118898844,-1.43531167531791,-0.378522584942309,0.0164894478703598
323.31,522.5,0.7796,0.21330259,0.2103866995537,529.141078267961,1.27101976420311,-1.36702064719426,-0.364310371367982,0.0120000945053381
328.3,532.5,0.7796,0.213275512,0.210558210015984,538.822140546849,1.18725644072282,-1.27408062863572,-0.350506547363704,0.00682269184865871
333.28,541.4,0.7796,0.213248495,0.210272956585283,548.469407535801,1.30576422899902,-1.39533852968912,-0.337095005366111,0.00115028237984181
338.28,551,0.7796,0.213221376,0.21027513036329,558.144168172586,1.29658224547836,-1.38177779919692,-0.323982725481556,-0.00489942733190229
343.27,560.4,0.7796,0.213194318,0.210206476827452,567.791003321157,1.31887996451758,-1.40146379161391,-0.311236677299799,-0.0111676614318843
348.28,569.5,0.7796,0.213167159,0.210007910165674,577.470102495376,1.39949121955676,-1.48205232416977,-0.298768937103009,-0.0175928836680104
353.28,578.4,0.7796,0.213140061,0.20974734607166,587.125311803354,1.5085255538302,-1.59177721561209,-0.28664335984781,-0.024057245369846
298.34,835.2,0.8172,0.432386358,0.407120606928905,875.703693049708,4.84958010652639,-5.84332752493891,-0.431243723226057,0.0157186552428615
303.33,872.1,0.8172,0.432331433,0.416851509098269,897.705026216539,2.93601951800704,-3.58056868414912,-0.415838148121104,0.0166042263423155
308.32,896.3,0.8172,0.432276522,0.418786816830582,919.37965946913,2.57499268873476,-3.12061943753179,-0.400890986794104,0.0158226949656935
313.33,918.9,0.8172,0.432221404,0.419787254004096,940.872844956244,2.39121177018651,-2.876801074827,-0.386325778417545,0.013732581283305
318.31,938.2,0.8172,0.432166631,0.419101283126381,962.020642373813,2.53897275355068,-3.02321996573095,-0.37226836508792,0.0106568160106172
323.31,952.1,0.8172,0.432111651,0.415641993468588,983.077559234553,3.25360353267017,-3.81143565402541,-0.358558995856172,0.00680939584897485
328.3,978.6,0.8172,0.432056795,0.418929485089675,1003.95120937146,2.5905588975533,-3.03832969698471,-0.34526470516812,0.00240602777865518
333.28,997.8,0.8172,0.432002064,0.418459230147443,1024.6710403647,2.69302869960931,-3.13490026579054,-0.33236761331821,-0.0023932574745712
338.27,1018.2,0.8172,0.431947236,0.41861555532071,1045.34410290561,2.66589107303146,-3.08641416547682,-0.319801127595858,-0.00748141952411908
343.27,1041,0.8172,0.431892312,0.41991578338037,1065.98980396784,2.40055753773645,-2.7730358440903,-0.307553263008127,-0.012758221150536
348.28,1057.4,0.8172,0.431837293,0.418178725496306,1086.62440866504,2.76379881454871,-3.16289670324848,-0.295612569297664,-0.0181427164442108
353.28,1078.1,0.8172,0.431782397,0.418506930442075,1107.17936582208,2.69727908562069,-3.07457336152694,-0.284013878093685,-0.0235482290651798
