T,P,X1,rho,RHOcal,P_cal,Dev_P,Dev_RHO,Var9,Var10
323.15,544.2,0,0.22426503241851,0.224454814477191,543.789409105129,-0.075448529009803,0.0846240078692593,-436.501431500724,7252.79703805864
328.15,554.5,0,0.224224196632477,0.224212385092291,554.526203798561,0.00472566249971398,-0.00526773665095251,-418.38524679294,4898.43482511684
333.15,564.7,0,0.224183360846444,0.223976299985522,565.170593457125,0.0833351261068035,-0.0923622788688674,-401.509887276717,2906.35205305012
338.15,575.1,0,0.224142525060411,0.223871409209582,575.730652242656,0.109659579665484,-0.120956900416793,-385.755764898666,1224.64767032622
343.15,585.5,0,0.224101689274379,0.223801866505239,586.213241050826,0.121817429688415,-0.133788714449467,-371.01967970569,-190.974839821625
348.15,595.8,0,0.224060853488346,0.223721608484102,596.624722480199,0.138422705639337,-0.1514075301252,-357.20859774884,-1378.37638766163
353.15,606.3,0,0.224020017702313,0.223749560728135,606.971436107828,0.110743214221995,-0.120728931705247,-344.235594050393,-2369.96133339473
358.15,616.5,0,0.223974077443026,0.223679235603205,617.247066231458,0.121178626351627,-0.131641055602137,-332.017319651316,-3193.49929212077
363.15,626.8,0,0.223933241656994,0.223668477644209,627.484284177948,0.109171055830819,-0.118233456911155,-320.472526213336,-3872.81638916839
368.15,636.8,0,0.223892405870961,0.223559190447242,637.678016881035,0.137879535338468,-0.148828372459636,-309.521310315945,-4428.37788036179
373.15,646.9,0,0.223846465611674,0.223502830901702,647.822708788478,0.142635459650291,-0.15351357415156,-299.084834360457,-4877.78016864987
378.15,657.1,0,0.223805629825641,0.223493319095588,657.954190232529,0.129993948033588,-0.139545520055395,-289.085350666962,-5236.16709010451
383.15,667.1,0,0.223759689566355,0.223417150944902,668.05394953627,0.142999480778061,-0.153083257362524,-279.446406433951,-5516.5827665078
388.15,677.1,0,0.223718853780322,0.223345026270965,678.159717742508,0.156508306381355,-0.167097007265938,-270.093144546007,-5730.27121569186
393.15,687.1,0,0.223672913521035,0.22327332024376,688.252697357266,0.167762677523811,-0.178650723051398,-260.95264234306,-5886.93118448538
323.15,422,0,0.169412362830042,0.169581792023217,421.611853224839,-0.0919779088058377,0.100009934543187,-436.501431500724,7252.79703805864
328.15,429.7,0,0.169381735990518,0.169488049691954,429.45093908564,-0.0579615811868947,0.0627657408361457,-418.38524679294,4898.43482511684
333.15,437.3,0,0.169351109150993,0.169378090547842,437.235408847888,-0.0147704441142278,0.0159322232869371,-401.509887276717,2906.35205305012
338.15,445,0,0.169320482311469,0.169332742351278,444.970030069133,-0.00673481592522539,0.00724073050226496,-385.755764898666,1224.64767032622
343.15,452.6,0,0.169289855471944,0.169266262230485,452.658857128478,0.0130042263539415,-0.0139365949564144,-371.01967970569,-190.974839821625
348.15,460.1,0,0.169254124159166,0.169178406295093,460.292654825432,0.041872381098044,-0.0447362003428615,-357.20859774884,-1378.37638766163
353.15,467.9,0,0.169223497319641,0.169223161951039,467.900869793857,0.000185893109014242,-0.000198180871733963,-344.235594050393,-2369.96133339473
358.15,475.5,0,0.169192870480117,0.169202469244313,475.474636030884,-0.00533416805802631,0.00567326753711832,-332.017319651316,-3193.49929212077
363.15,483,0,0.169162243640592,0.169155530012825,483.018066407832,0.00374045710812351,-0.00396875072247195,-320.472526213336,-3872.81638916839
368.15,490.4,0,0.169126512327813,0.169082127920889,490.521584651974,0.0247929551333005,-0.0262433170967508,-309.521310315945,-4428.37788036179
373.15,497.9,0,0.169095885488289,0.169053688100211,498.017622943683,0.0236238087333688,-0.0249547101373818,-299.084834360457,-4877.78016864987
378.15,505.4,0,0.169065258648764,0.169030889248546,505.497450304248,0.019281817223543,-0.0203290732188779,-289.085350666962,-5236.16709010451
383.15,512.9,0,0.169029527335986,0.169011624031999,512.95161924589,0.0100641929986204,-0.0105918204168002,-279.446406433951,-5516.5827665078
388.15,520.5,0,0.168998900496461,0.169027963556906,520.414815961973,-0.0163658094191731,0.0171971890701103,-270.093144546007,-5730.27121569186
393.15,528.3,0,0.168968273656937,0.169109860281386,527.878245317684,-0.0798324214113985,0.0837947985058093,-260.95264234306,-5886.93118448538
323.15,325.1,0,0.128020189212615,0.128152452389023,324.784245418859,-0.0971253710062373,0.103314310986526,-436.501431500724,7252.79703805864
