0.28476
-0.03254
-0.18332
0.23363
1.66
-0.79507
1.1428
-2.8513
0.55562
0.017319
0.0041632
-0.00059001
0.0039685
-0.0093833
0.0047753
-0.35791
0.30486
-0.12931
-0.55775
1.8122
-1.2254
