-19.81
70.204
-88.125
40.104
-3.0945
0.4751
-147.31
505.15
-612.96
271.23
-19.16
2.7682
-207.82
700.6
-833.73
361.23
-23.859
3.3148
0.081166
-0.061858
-0.09837
0.090875
-0.44506
0.72328
-0.47403
-0.7058
2.1658
-1.4681
