T,P,X1,rho,RHOcal,P_cal,Dev_P,Dev_RHO,Bm,Cm
353.28,247.4,0.33,0.0879871714993139,0.086624113528413,251.181908077081,1.52866130844013,-1.54915534580118,-0.323806336968613,0.0497430383220074
283.37,320.9,0.4364,0.151886393480875,0.14880527145984,326.921879259875,1.87655944527127,-2.02857013747116,-0.573556703276755,0.0295762790132466
288.36,328.8,0.4364,0.151867092229189,0.149240459444399,334.076904336984,1.60489791270813,-1.72956020045888,-0.553111139096167,0.0659972743472139
293.35,336.4,0.4364,0.151847795882366,0.149504108052147,341.235886507068,1.43754057879538,-1.54344540636875,-0.531784814197904,0.0915103502081992
298.35,343.5,0.4364,0.15182846578325,0.149529531538263,348.367248242326,1.41695727578617,-1.51416549796952,-0.51060938964758,0.108190652792422
303.34,350.3,0.4364,0.151809179250366,0.149446782929379,355.426139397318,1.46335695041899,-1.55616171080843,-0.490131817519318,0.117660481052936
308.33,356.2,0.4364,0.151789897616735,0.148987016232255,362.427898973366,1.74842756130423,-1.84655331381667,-0.470419179843567,0.121349791248207
313.33,363.8,0.4364,0.151770582254674,0.149307903355641,369.396301345507,1.53829063922686,-1.62263256979633,-0.45136556280447,0.120396590807674
318.31,371,0.4364,0.151751349039772,0.149467957858648,376.302631267948,1.42928066521507,-1.5046925088787,-0.432948546545334,0.115761270841509
323.31,377.9,0.4364,0.151732043486503,0.149491427265134,383.214682318889,1.40637266972461,-1.47669283948461,-0.414887822733537,0.108185393394818
328.3,384.8,0.4364,0.151712781441034,0.149523800623365,390.10014089949,1.37737549363033,-1.44284535348788,-0.39720401282118,0.0983460482653381
333.28,391.4,0.4364,0.151693562872097,0.149441356293582,396.963841404231,1.42152309765738,-1.48470807585542,-0.379869680007165,0.0867819971468177
338.28,398.1,0.4364,0.151674272018015,0.149393341159171,403.846762488318,1.44354747257428,-1.50383504631058,-0.362826945155488,0.0738521483182031
343.27,404.6,0.4364,0.151655024636742,0.149279142988905,410.701936632882,1.50814054198775,-1.56663562814843,-0.346294822659174,0.0599858701371886
348.28,411.3,0.4364,0.151635705025402,0.149243633833316,417.559654368413,1.5219193699034,-1.57751183448861,-0.330356542717035,0.0453902650266004
353.28,417.9,0.4364,0.15161642888313,0.149191025662587,424.363069254345,1.54655880697414,-1.59969683919498,-0.315346426335098,0.0303899684055027
288.36,586.5,0.7208,0.291261745861898,0.283696573950162,599.585563751632,2.23112766438742,-2.59737916812552,-0.487343992457629,0.00667449040996432
293.35,606.8,0.7208,0.291224737925669,0.287076490419328,614.217312040449,1.22236520112873,-1.42441453836928,-0.470628407590968,0.0210015693689917
298.35,621.9,0.7208,0.29118766525684,0.287539264372304,628.639921554424,1.08376291275505,-1.2529379914902,-0.454154537913425,0.0300777204053402
303.34,635.3,0.7208,0.291150676142497,0.2872087673858,642.809613417691,1.18205783373064,-1.35390678425495,-0.438130091636986,0.0348793095403011
308.33,649.2,0.7208,0.291113696424299,0.287239680350635,656.794904881784,1.16988676552425,-1.33075706201668,-0.422503310138585,0.0362611447817308
313.33,662.6,0.7208,0.291076652019265,0.28707023220249,670.67173317202,1.21819094054035,-1.37641400949943,-0.407158710883884,0.0349028955196919
318.31,676.3,0.7208,0.291039765162021,0.28712022203345,684.403355576759,1.19818949826397,-1.34673800550567,-0.392094199047342,0.0313835292087002
323.31,689.6,0.7208,0.291002739569003,0.286975285367561,698.13743348035,1.23802689680247,-1.38399185086951,-0.377121052735421,0.0261400513218588
328.3,702.1,0.7208,0.290965797418404,0.286492383454847,711.815825320488,1.3838235750588,-1.53743635961588,-0.36230586896576,0.0195809524050089
333.28,715.3,0.7208,0.290928938650257,0.286364165997783,725.44831207236,1.41874906645605,-1.56903354944765,-0.347675202807288,0.0120271409092457
338.28,728.2,0.7208,0.290891941248406,0.286094546384282,739.111316916373,1.49839562158382,-1.64920170821348,-0.333220468326644,0.00368826772023881
343.27,740.9,0.7208,0.290855027221867,0.28577908655409,752.702297904189,1.5929677290038,-1.74517893545149,-0.319155837941491,-0.0051765148712906
348.28,753.8,0.7208,0.290817974667258,0.285568850528089,766.268256237811,1.65405362666635,-1.80495175553514,-0.305567368829213,-0.0144481397364045
353.28,766.6,0.7208,0.290781005480786,0.285385548086461,779.680634007659,1.70631802865367,-1.85550544658309,-0.29274192773758,-0.0239305964014292
288.36,625.8,0.7796,0.311171412809441,0.305011283416807,636.265380467128,1.67232030475046,-1.97965787956436,-0.472836123888573,-0.000174348712048678
293.35,650.3,0.7796,0.311131875135973,0.31026331286674,651.823917660277,0.234340713559433,-0.279162097696983,-0.456759100300828,0.0109922715676183
298.35,667.4,0.7796,0.311092268305004,0.311218750431869,667.170713410972,-0.0343551976368325,0.0406574318141399,-0.440992848735611,0.0179877832778683
303.34,682.6,0.7796,0.311052750740022,0.31123298830645,682.262992974658,-0.0493710848727752,0.0579443731003353,-0.425695063877176,0.021590813094312
308.33,695.9,0.7796,0.311013243213475,0.310352021700132,697.173444058908,0.182992392428257,-0.212602365902544,-0.410800329009067,0.0224815879060861
313.33,711.2,0.7796,0.310973666578318,0.310579325941728,711.980643925068,0.109764331421201,-0.126808369637578,-0.396195745438062,0.0212008091808901
318.31,725.9,0.7796,0.310934258260385,0.310569127906322,726.642084691938,0.102229603518096,-0.117430081878255,-0.381881715278143,0.0182104314856391
323.31,740.4,0.7796,0.310894701723169,0.310457152900184,741.312195009762,0.123202999697693,-0.140738591092337,-0.36768208984255,0.0138566137746389
328.3,755,0.7796,0.310855234332214,0.310421688048442,755.926293649499,0.122687900595883,-0.139468870358123,-0.353661348448721,0.00846536609129061
333.28,769.2,0.7796,0.310815856023454,0.310224821112148,770.493195671414,0.168122162170347,-0.190155971728278,-0.339842513154434,0.00229176328413652
338.28,783.5,0.7796,0.310776329604458,0.310064461631607,785.094096365315,0.203458374641391,-0.229061194511635,-0.326212028130072,-0.00449860406822915
343.27,797.5,0.7796,0.31073689226003,0.309811123524481,799.620152459123,0.265849838134575,-0.297926882390862,-0.31296289028813,-0.0116988821225517
348.28,811.3,0.7796,0.31069730691822,0.309490987242899,814.123538591956,0.348026450382826,-0.388262031392055,-0.300163869154205,-0.0192155222414998
353.28,824.8,0.7796,0.310657810643312,0.30912237439062,828.469887304852,0.44494268972506,-0.494253226568559,-0.288069925388673,-0.0268920520638867
283.37,443.4,0.7796,0.213519572921865,0.209886570097851,450.168650182363,1.52653364509774,-1.7014846809122,-0.488912786124989,-0.016502105845278
288.36,454.3,0.7796,0.213492439516941,0.210423805892808,460.182306947113,1.29480672399571,-1.43735002095409,-0.472836123888573,-0.000174348712048678
293.35,464.5,0.7796,0.213465313007198,0.210600359522449,470.144575677347,1.21519390255045,-1.34211663918045,-0.456759100300828,0.0109922715676183
298.35,474.6,0.7796,0.213438139048996,0.210741614711671,480.053992386177,1.14917665111179,-1.26337511624691,-0.440992848735611,0.0179877832778683
303.34,484.1,0.7796,0.213411026335539,0.210627788045033,489.872904072414,1.1925023905008,-1.30416798901934,-0.425695063877176,0.021590813094312
308.33,492.7,0.7796,0.213383920509377,0.210120834579491,499.635137169226,1.40757807372157,-1.52920891231947,-0.410800329009067,0.0224815879060861
313.33,503.1,0.7796,0.213356767268303,0.210470329251982,509.378403675192,1.24794348542877,-1.35286921210764,-0.396195745438062,0.0212008091808901
318.31,512.6,0.7796,0.213329729508449,0.210425211079451,519.061886607056,1.2606099506546,-1.36151601358634,-0.381881715278143,0.0182104314856391
323.31,522.5,0.7796,0.213302590056426,0.210542474187379,528.777134787427,1.20136550955546,-1.29399078947747,-0.36768208984255,0.0138566137746389
328.3,532.5,0.7796,0.213275511767003,0.210704350968663,538.47393672238,1.12186605115109,-1.20555837706701,-0.353661348448721,0.00846536609129061
333.28,541.4,0.7796,0.213248494596224,0.210402272420237,548.153861199028,1.24748082730475,-1.33469742957717,-0.339842513154434,0.00229176328413652
338.28,551,0.7796,0.213221375808092,0.210385134714159,557.870035037144,1.24683031527106,-1.33018609564079,-0.326212028130072,-0.00449860406822915
343.27,560.4,0.7796,0.213194318133371,0.210300161251867,567.552382006652,1.27629943016638,-1.35752064447333,-0.31296289028813,-0.0116988821225517
348.28,569.5,0.7796,0.213167158918726,0.210095761790355,577.241039137084,1.35926938315787,-1.44083973532815,-0.300163869154205,-0.0192155222414998
353.28,578.4,0.7796,0.213140060812233,0.209848900657725,586.854328195878,1.46167499928733,-1.54413025029913,-0.288069925388673,-0.0268920520638867
298.34,835.2,0.8172,0.432386358371983,0.407772375622805,874.469116419452,4.70176202340177,-5.69259003495252,-0.432339237808693,0.0120954337462259
303.33,872.1,0.8172,0.432331432994194,0.41745194114844,896.61937704242,2.81153274193558,-3.441686333724,-0.417470362711313,0.0150524806104509
308.32,896.3,0.8172,0.432276521568806,0.41935318982815,918.341912915907,2.45921152693368,-2.98959834639066,-0.403022728329869,0.0157425594600638
313.33,918.9,0.8172,0.432221404088585,0.420346691286216,939.825944294288,2.27728199959606,-2.74736805952716,-0.388857950069845,0.0146142453922939
318.31,938.2,0.8172,0.43216663058092,0.41965424511173,960.953179927174,2.42519504659713,-2.89526876528423,-0.375034120236553,0.0120594657610389
323.31,952.1,0.8172,0.432111651063702,0.416169062588296,982.012733378349,3.14176382505499,-3.68946045221438,-0.361353404005734,0.00836672352402117
328.3,978.6,0.8172,0.432056795450614,0.419429633855012,1002.92906737785,2.48610948067175,-2.92256984002121,-0.347876838829875,0.00380896053129237
333.28,997.8,0.8172,0.432002063652613,0.418907198630776,1023.72668845938,2.59838529358433,-3.03120427507192,-0.334622547974713,-0.00140056195025947
338.27,1018.2,0.8172,0.431947235857988,0.419011181139957,1044.48555128456,2.58157054454522,-2.9948228959808,-0.321596862501128,-0.00711185460522481
343.27,1041,0.8172,0.431892312145114,0.420282428149029,1065.17512040253,2.32229782925327,-2.68814324071237,-0.308898250598371,-0.0131872498099843
348.28,1057.4,0.8172,0.431837292592472,0.418560572018154,1085.73993499177,2.68015273234066,-3.07447290960295,-0.296658581331969,-0.0195133206761996
353.28,1078.1,0.8172,0.431782396833661,0.418994874436443,1106.02123389211,2.58985566200858,-2.96156640265828,-0.285082656176627,-0.0259708952330495
288.36,591.9,0.8172,0.299454708772701,0.284436699031361,618.136745036263,4.43263136277468,-5.01511891494068,-0.463395455347212,-0.0029564143959198
293.35,613.1,0.8172,0.29941665983245,0.288472301394415,632.812090069502,3.2151508839507,-3.65522694834689,-0.447670236394173,0.00631708938895965
298.35,629.4,0.8172,0.299378544338723,0.289721956197879,647.32913254512,2.84860701384178,-3.22554448989418,-0.432308979387021,0.0121039774676886
303.34,644.3,0.8172,0.299340514749802,0.290265647809159,661.64424769619,2.69195214902838,-3.03162000914825,-0.417441012392555,0.0150559630376923
308.33,658.8,0.8172,0.299302494821333,0.290639433238143,675.819799173657,2.58345464081016,-2.89441676333535,-0.402994144956445,0.0157419865097723
313.33,673.2,0.8172,0.299264408386438,0.290974122728363,689.922897910876,2.48409059876346,-2.77022105728329,-0.388857950069845,0.0146142453922939
318.31,687.5,0.8172,0.299226483931028,0.291296418059405,703.905573424852,2.38626522543304,-2.65018850184755,-0.375034120236553,0.0120594657610389
323.31,701.2,0.8172,0.299188416837316,0.291308450243756,717.908862718872,2.38289542482483,-2.63378063791987,-0.361353404005734,0.00836672352402117
328.3,714.5,0.8172,0.299150435533193,0.291154026203556,731.866594244032,2.4305940159597,-2.67303950782632,-0.347876838829875,0.00380896053129237
333.28,728.2,0.8172,0.299112539957005,0.291200909269507,745.784727212418,2.41482109481154,-2.64503477140578,-0.334622547974713,-0.00140056195025947
338.28,741.7,0.8172,0.299074501847454,0.291139495954557,759.740565867603,2.43232652927104,-2.65318702994791,-0.321571074396227,-0.00712369539490063
343.27,754.6,0.8172,0.2990365494585,0.290847997661187,773.631882359414,2.52211534050009,-2.73831135763867,-0.308898250598371,-0.0131872498099843
348.28,767.6,0.8172,0.298998454644788,0.290612543297522,787.512368371731,2.59410739600458,-2.80466712017904,-0.296658581331969,-0.0195133206761996
353.28,780.9,0.8172,0.298960445544294,0.290560722903578,801.259038011699,2.60712485743363,-2.80964347153797,-0.285082656176627,-0.0259708952330495
283.37,598.2,0.9234,0.304650431221184,0.292872223781055,618.390564171209,3.37521968759766,-3.86613844363087,-0.451463572921865,-0.00991023839352843
288.36,625.9,0.9234,0.304611717189502,0.300509081089231,633.133618617231,1.15571474951761,-1.34684119774638,-0.436041601546605,-0.00268353896388082
293.35,642.1,0.9234,0.304573012995888,0.301460924183101,647.758546876629,0.881256327149852,-1.02178744668676,-0.421071880179618,0.00240954208518084
298.35,657,0.9234,0.304534241102657,0.301715129473112,662.280187496066,0.803681506250462,-0.925712530498456,-0.406654404529506,0.00577398307782908
303.34,670.8,0.9234,0.304495556593629,0.301460030871101,676.649664313172,0.872042980496748,-0.996903126103334,-0.392853612251779,0.00772585918947071
308.33,684.4,0.9234,0.304456881911418,0.30116596257281,690.916919026778,0.952209092165133,-1.0809147482385,-0.379586438717824,0.00854446129478322
313.33,698.9,0.9234,0.304418139577452,0.301350508141911,705.134750461369,0.892080478089648,-1.0077032333879,-0.366752890595626,0.00845213177254146
318.31,712.9,0.9234,0.304379562012473,0.301336963212465,719.240961154693,0.889460114278688,-0.999606800105607,-0.354357014562668,0.00763587037878664
323.31,726.5,0.9234,0.304340839352771,0.301125468206729,733.367115124211,0.945232639258187,-1.05650334436867,-0.342244225384577,0.00624126344084409
328.3,740.2,0.9234,0.304302203960068,0.300991607239646,747.440043172237,0.97811985574662,-1.08793057603242,-0.330457043092926,0.00440011162620174
333.28,754.2,0.9234,0.30426365577165,0.301017359243161,761.464201733129,0.963166498691222,-1.06693535915625,-0.318988633195953,0.00221778035713897
338.28,767.6,0.9234,0.304224962595255,0.300764117017277,775.520765201488,1.03188707679618,-1.13759421595629,-0.307791397362324,-0.000235047290582327
343.27,780.4,0.9234,0.304186356615679,0.300290293109556,789.514770534945,1.16796137044396,-1.28081467869561,-0.296977420554441,-0.00287480494809076
348.28,793.7,0.9234,0.304147605758602,0.30004169015828,803.512791130513,1.23633502967284,-1.3499746578906,-0.286547392187387,-0.00566047887260003
353.28,807.3,0.9234,0.304108942090838,0.299965908005331,817.407287257769,1.25198653013362,-1.36235194434684,-0.276646345963317,-0.00852889498367027
288.36,668.6,0.8747,0.334775950142467,0.327005614614522,681.670575126986,1.9549170097197,-2.3210554774434,-0.448711558950648,-0.00442006776185863
293.35,696.2,0.8747,0.334733413258754,0.333589046832953,698.184784176533,0.28508821840458,-0.341873975071921,-0.433439060530832,0.00232206170756063
298.35,713.8,0.8747,0.334690801971458,0.334287970820404,714.521623248867,0.101096000121509,-0.120359193823373,-0.418625489689997,0.00657446721153865
303.34,730.3,0.8747,0.3346482867216,0.334467542346231,730.633862626155,0.0457158189996634,-0.0540102497280807,-0.404362248132635,0.00880081749857647
308.33,745.2,0.8747,0.334605782271662,0.333875074105526,746.590055609118,0.1865345691248,-0.21837882213965,-0.390569743563041,0.00940670630021846
313.33,761.6,0.8747,0.334563203470742,0.334122136254085,762.462627005537,0.113265100516935,-0.131833749821156,-0.377142565031034,0.0087145894633213
318.31,776.9,0.8747,0.334520805755089,0.333876433176931,778.194362107055,0.166606011977733,-0.192625560823797,-0.364083916292895,0.00699947210694663
323.31,792.9,0.8747,0.334478248576681,0.333972956767948,793.941420931929,0.131343288173723,-0.151068660184385,-0.351233369506649,0.00446832672697625
328.3,808.4,0.8747,0.334435787306902,0.333854605260945,809.628080783073,0.151914990483998,-0.173779860892723,-0.338643549078385,0.00131520179051993
333.28,823.6,0.8747,0.334393421876829,0.333626027083651,825.261279922443,0.201709558334464,-0.229488603235957,-0.326321104602158,-0.00230770624737787
338.28,838.5,0.8747,0.334350897101318,0.33325483771971,840.929561789608,0.28975095880832,-0.327817090102225,-0.314233446284035,-0.00630121723976939
343.27,852.9,0.8747,0.334308468157307,0.332711818320071,856.521390294324,0.424597290927852,-0.477597784476217,-0.302524691169845,-0.0105422172801804
348.28,867.7,0.8747,0.334265879989273,0.33236785453239,872.101731729084,0.507287280060425,-0.567819083701863,-0.291222686687564,-0.0149744969802812
353.28,882.7,0.8747,0.33422338764449,0.332181061105235,887.538555005508,0.548153960066581,-0.611066315151909,-0.280514765730039,-0.0195049345563603
288.36,692.2,0.9726,0.350388626517258,0.336541095514048,715.77812407782,3.40625889595775,-3.95204922626884,-0.423024254654166,0.0021813033473734
293.35,715.4,0.9726,0.350344105875156,0.340368149131659,732.924105322161,2.44955344173351,-2.84747383392612,-0.408285301737436,0.00622123519452417
298.35,733.4,0.9726,0.350299507359571,0.341174809707434,749.939481215407,2.25517878584765,-2.60482742922332,-0.39420487197909,0.00918760052020483
303.34,749.7,0.9726,0.350255009360245,0.341120292925656,766.765722537148,2.27634020770276,-2.60801878359256,-0.380824965780579,0.0112642345712766
308.33,765.7,0.9726,0.350210522664507,0.340976339179417,783.45732098027,2.31909637981849,-2.63675214977357,-0.368061615129707,0.0126196583394103
313.33,781.9,0.9726,0.350165958150339,0.340974462837683,800.071422123543,2.32400845677743,-2.62489688067001,-0.355821388854955,0.013388674725187
318.31,798.1,0.9726,0.350121583166566,0.341042289754899,816.531716773396,2.3094495393304,-2.59318301075651,-0.344108778185787,0.0136790346816478
323.31,814.2,0.9726,0.350077041283302,0.341056387034612,832.989724477154,2.30775294487274,-2.57676259363426,-0.332773581881784,0.0135851628949858
328.3,829.8,0.9726,0.350032599781481,0.340873163170583,849.360252121387,2.35722488809193,-2.61673815999292,-0.32184533758862,0.0131826788210423
333.28,845,0.9726,0.349988258588964,0.340548980423857,865.651031312249,2.44390903103541,-2.69702709546973,-0.311300080616217,0.0125363677868302
338.28,860.3,0.9726,0.349943750619745,0.340273161519542,881.960935444568,2.51783510921395,-2.76346958134751,-0.301071431241066,0.0116940041714502
343.27,876.2,0.9726,0.349899342951242,0.340303705263825,898.186461332301,2.50929711621788,-2.74239945879351,-0.291234298160291,0.0107034149166033
348.28,891,0.9726,0.349854768633114,0.339861467983256,914.413454120686,2.6277726285843,-2.85641401685103,-0.281757668155454,0.00959430104687066
353.28,906.3,0.9726,0.349810294607069,0.339689070154511,930.527598285705,2.67324266641345,-2.8933466534845,-0.272738567764359,0.00840274351830506
313.15,649.7,0,0.288867484491595,0.289394413528844,648.699443488193,-0.154002849285427,0.182412028192113,-0.491643112077107,0.0542221793199737
318.15,665.2,0,0.288816440618876,0.289742183948013,663.387938061642,-0.272408589650872,0.32052999723735,-0.468807862481331,0.0446615798576488
323.15,679.7,0,0.288765396746157,0.289693566092818,677.829736904326,-0.275160084695337,0.32142679043954,-0.448055581838515,0.0364428812893428
303.15,497.8,0,0.223572162509398,0.223941683717498,497.084738316914,-0.143684548631268,0.165280508965019,-0.544791878105961,0.0782899163145762
308.15,510,0,0.223531327411223,0.224331926174479,508.403488345617,-0.313041500859321,0.358159535188214,-0.516898201209479,0.0653451860425617
313.15,521,0,0.223490492313048,0.224206425187433,519.531053423282,-0.281947519523641,0.320341535326985,-0.491643112077107,0.0542221793199737
318.15,531.7,0,0.223449657214873,0.224030783710003,530.474958196436,-0.230400941050186,0.260070434823513,-0.468807862481331,0.0446615798576488
323.15,542.3,0,0.223408822116698,0.223889142550524,541.261058177836,-0.191580642110254,0.21499618022035,-0.448055581838515,0.0364428812893428
293.15,371.6,0,0.169179811739989,0.169354950699196,371.256895882536,-0.0923315708998641,0.10352237504377,-0.607859897585655,0.11092208429321
298.15,380.5,0,0.169154289803629,0.1695818072309,379.638216183919,-0.226487205277414,0.252738152705002,-0.575283296698725,0.0933619396642976
303.15,388.9,0,0.169123663479998,0.169578952700773,387.95645957351,-0.242617749161728,0.269204918701147,-0.544791878105961,0.0782899163145762
308.15,396.9,0,0.169093037156366,0.169434312618329,396.173715201572,-0.182989367202814,0.201827034218425,-0.516898201209479,0.0653451860425617
313.15,404.9,0,0.169062410832735,0.169348668776723,404.275216065112,-0.154305738426348,0.169320869481106,-0.491643112077107,0.0542221793199737
318.15,412.6,0,0.169031784509103,0.169181166785907,412.265989767545,-0.0809525527036697,0.0883752586751319,-0.468807862481331,0.0446615798576488
323.15,420.4,0,0.169001158185472,0.169105408788614,420.161457027255,-0.0567419059810854,0.0616863246745479,-0.448055581838515,0.0364428812893428
283.15,275,0,0.127650516895777,0.127413389642818,275.466673103905,0.16969931051085,-0.185762861542189,-0.672853069351845,0.155294269616212
288.15,281.6,0,0.127624994959418,0.127726506340564,281.395058012426,-0.072777694451172,0.0795387934616158,-0.641226059588035,0.131397363225015
293.15,287.8,0,0.12760457741033,0.127770373936906,287.456431057132,-0.119377672990942,0.129929920964115,-0.607859897585655,0.11092208429321
298.15,294.1,0,0.12757905547397,0.127847380581915,293.52954040247,-0.193967901234362,0.21032065721723,-0.575283296698725,0.0933619396642976
303.15,300.3,0,0.127558637924883,0.127889201757247,299.579569630722,-0.239903552873129,0.259146567995904,-0.544791878105961,0.0782899163145762
308.15,306,0,0.127533115988523,0.12773125819828,305.557705292516,-0.144540754079663,0.155365301177321,-0.516898201209479,0.0653451860425617
313.15,311.7,0,0.127512698439436,0.127609709582233,311.478429293087,-0.0710846027952382,0.0760795936285801,-0.491643112077107,0.0542221793199737
318.15,317.4,0,0.127487176503076,0.127520643306301,317.321863303793,-0.0246177366752707,0.0262511133609498,-0.468807862481331,0.0446615798576488
323.15,323.1,0,0.127466758953989,0.127458109842968,323.120625390116,0.00638359335076517,-0.00678538553258124,-0.448055581838515,0.0364428812893428
278.15,208,0,0.0963708316935489,0.0962455889228861,208.252159241538,0.121230404585472,-0.129959209090491,-0.698335965404482,0.183215004029325
283.15,212.8,0,0.0963504141444613,0.0965194467619044,212.451977474457,-0.163544419897867,0.175435278554874,-0.672853069351845,0.155294269616212
288.15,217.5,0,0.0963351009826456,0.096656014822277,216.823479516009,-0.311043900685634,0.333122440686713,-0.641226059588035,0.131397363225015
293.15,222,0,0.0963197878208299,0.0966612100558339,221.262868869338,-0.332041049847553,0.354467386949749,-0.607859897585655,0.11092208429321
298.15,226.4,0,0.0962993702717423,0.0966152002301312,225.701925973332,-0.30833658421725,0.327966795107475,-0.575283296698725,0.0933619396642976
303.15,230.6,0,0.0962840571099266,0.0964914074246196,230.131118733647,-0.203330991480006,0.21535269796157,-0.544791878105961,0.0782899163145762
308.15,234.6,0,0.0962687439481108,0.0963014849807252,234.524312192278,-0.0322624926353196,0.0340100340688001,-0.516898201209479,0.0653451860425617
313.15,239,0,0.0962483263990232,0.0963054924147682,238.865025433628,-0.0564747139633203,0.059394295863364,-0.491643112077107,0.0542221793199737
318.15,243.2,0,0.0962330132372075,0.0962417056823472,243.179052768322,-0.00861317092016341,0.0090327059782149,-0.468807862481331,0.0446615798576488
323.15,247.4,0,0.0962125956881199,0.0961933461161216,247.447313368189,0.0191242393648273,-0.0200073304962289,-0.448055581838515,0.0364428812893428
353.15,1548.1,0,0.690419422397745,0.69369258312474,1543.06081789733,-0.325507531985755,0.47408294448439,-0.350409410210538,0.00649578689953029
358.15,1586.3,0,0.690291812715948,0.693792783240883,1580.68530138002,-0.353949355102075,0.507172540720221,-0.337211440772935,0.00368821561651222
363.15,1623.9,0,0.690159098646878,0.693817693967019,1617.80067202786,-0.375597510446339,0.530108974483392,-0.324945400061914,0.00129388129532984
368.15,1661,0,0.690026384577808,0.69402847923939,1654.08290522655,-0.416441587805477,0.579991541052509,-0.313774721207666,-0.000742569988654268
373.15,1697.7,0,0.689893670508739,0.69469412104622,1689.12636475226,-0.505014740398264,0.69582469628122,-0.303907533423008,-0.00246895309519915
378.15,1734.2,0,0.689766060826941,0.696146401377029,1722.47098421467,-0.676335819705519,0.92500065057395,-0.295586788704055,-0.00392661900514236
383.15,1770.5,0,0.689633346757872,0.698619419782791,1753.57491771893,-0.955949295739814,1.30302182560701,-0.289081086169552,-0.00515136805095959
388.15,1806.5,0,0.689500632688802,0.702326249806584,1781.88009662957,-1.3628510030684,1.86013130513975,-0.284676383688749,-0.00617422699774073
393.15,1842.4,0,0.689362814232461,0.707685313064271,1806.7747053218,-1.93363518661503,2.65788906125007,-0.282668681619143,-0.00702211143605937
338.15,1173.7,0,0.521076270265056,0.522791857995467,1170.79331441339,-0.247651494130442,0.329239274231097,-0.39484348740319,0.0180928406849344
343.15,1202,0,0.520979286906889,0.523131886211158,1198.22187893988,-0.314319555750505,0.41318327971325,-0.379232048590499,0.0136175914495116
348.15,1229.7,0,0.520882303548723,0.523159820882985,1225.56302389162,-0.336421575049065,0.437242217434832,-0.364430799901864,0.00978075637563239
353.15,1257,0,0.520785320190557,0.523027868972101,1252.78881903526,-0.335018374282991,0.43060906185356,-0.350409410210538,0.00649578689953029
358.15,1283.8,0,0.520683232445119,0.522742914735527,1279.80624503997,-0.311088562083406,0.395573001407332,-0.337211440772935,0.00368821561651222
363.15,1310.4,0,0.520586249086953,0.522537419862435,1306.49937403251,-0.297666816811139,0.374802595901218,-0.324945400061914,0.00129388129532984
368.15,1336.8,0,0.520489265728787,0.522494137981315,1332.67525394574,-0.308553714412315,0.385189932730227,-0.313774721207666,-0.000742569988654268
373.15,1363,0,0.520387177983348,0.522707793765074,1358.09710622437,-0.359713409803908,0.445940230641089,-0.303907533423008,-0.00246895309519915
378.15,1389.1,0,0.520290194625182,0.523329145291804,1382.52335689494,-0.473446339720923,0.584087629944906,-0.295586788704055,-0.00392661900514236
383.15,1415.1,0,0.520188106879744,0.524469104521054,1405.63818028684,-0.668632585199626,0.822971072327851,-0.289081086169552,-0.00515136805095959
388.15,1441,0,0.520086019134306,0.526250270691978,1427.13298882739,-0.962318610174364,1.1852369282935,-0.284676383688749,-0.00617422699774073
393.15,1466.8,0,0.51998903577614,0.528810529592694,1446.6800268143,-1.37169165432918,1.69647688886107,-0.282668681619143,-0.00702211143605937
